id_partida,cod_pais,escalado,num_camisa,cod_atleta,nome_atleta,img_atleta,position,cod_evento,minuto
1096,3,S,0,1,Alex THEPOT,,GK,,
1096,9,S,0,2,Oscar BONFIGLIO,,GK,,
1096,3,S,0,5,Ernest LIBERATI,,,,
1096,9,S,0,6,Rafael GARZA,,C,,
1096,9,S,0,8,Hilario LOPEZ,,,,
1096,3,S,0,9,Etienne MATTLER,,,,
1096,9,S,0,10,Dionisio MEJIA,,,,
1096,3,S,0,11,Marcel PINEL,,,,
1096,9,S,0,12,Felipe ROSAS,,,,
1096,3,S,0,13,Alex VILLAPLANE,,C,,
1096,9,S,0,14,Manuel ROSAS,,,,
1096,9,S,0,16,Jose RUIZ,,,,
1096,3,S,0,17,Marcel CAPELLE,,,,
1096,9,S,0,18,Alfredo SANCHEZ,,,,
1096,3,S,0,19,Augustin CHANTREL,,,,
1096,9,S,0,20,Efrain AMEZCUA,,,,
1096,3,S,0,21,Edmond DELFOUR,,,,
1096,9,S,0,22,Luis PEREZ,,,,
1096,3,N,0,23,Celestin DELMER,,,,
1096,9,N,0,24,Isidoro SOTA,,,,
1096,3,N,0,25,Andre TASSIN,,,,
1096,9,N,0,26,Jesus CASTRO,,,,
1096,3,N,0,27,Nouma ANDOIRE,,,,
1096,9,N,0,28,Felipe OLIVARES,,,,
1096,3,N,0,29,Jean LAURENT,,,,
1096,9,N,0,30,Raimundo RODRIGUEZ,,,,
1096,3,N,0,31,Emile VEINANTE,,,,
1096,9,N,0,32,Roberto GAYON,,,,
1096,9,N,0,33,Francisco GARZA GUTIERREZ,,,,
1090,13,S,0,34,Jimmy DOUGLAS,,GK,,
1090,22,S,0,35,Arnold BADJOU,,GK,,
1090,22,S,0,37,Jean DE CLERQ,,,,
1090,13,S,0,38,Jimmy GALLAGHER,,,,
1090,22,S,0,39,Jan DIDDENS,,,,
1090,13,S,0,40,Billy GONSALVES,,,,
1090,22,S,0,41,Auguste HELLEMANS,,,,
1090,22,S,0,43,Nikolaas HOYDONCKX,,,,
1090,13,S,0,44,George MOORHOUSE,,,,
1090,22,S,0,45,Jacques MOESCHAL,,,,
1090,22,S,0,47,Theodore NOUWENS,,,,
1090,13,S,0,48,Ralph TRACY,,,,
1090,22,S,0,49,Fernand ADAMS,,,,
1090,13,S,0,50,Alexander WOOD,,,,
1090,22,S,0,51,Louis VERSYP,,,,
1090,13,S,0,52,Andrew AULD,,,,
1090,22,S,0,53,Bernard VOORHOOF,,,,
1090,13,S,0,54,Jim BROWN,,,,
1090,22,S,0,55,Pierre BRAINE,,C,,
1090,13,N,0,56,Frank VAUGHN,,,,
1090,22,N,0,57,Alexis CHANTRAINE,,,,
1090,13,N,0,58,Mike BOOKIE,,,,
1090,22,N,0,59,Jean DE BIE,,,,
1090,13,N,0,60,Jim GENTLE,,,,
1090,22,N,0,61,Andre SAEYS,,,,
1090,13,N,0,62,Phil SLONE,,,,
1090,22,N,0,63,Henri DE DEKEN,,,,
1090,13,N,0,64,Arnie OLIVER,,,,
1090,22,N,0,65,Gerard DELBEKE,,,,
1093,83,S,0,66,Milovan JAKSIC,,GK,,
1093,4,S,0,67,JOEL,,GK,,
1093,83,S,0,68,Blagoje MARJANOVIC,,,,
1093,4,S,0,69,TEOPHILO,,,,
1093,83,S,0,70,Dragan MIHAJLOVIC,,,,
1093,4,S,0,71,POLY,,,,
1093,83,S,0,72,Milorad ARSENIJEVIC,,,,
1093,4,S,0,73,FAUSTO,,,,
1093,83,S,0,76,Momcilo DJOKIC,,,,
1093,4,S,0,77,NILO,,,,
1093,83,S,0,78,Milutin IVKOVIC,,C,,
1093,4,S,0,79,BRILHANTE,,,,
1093,83,S,0,80,Djordje VUJADINOVIC,,,,
1093,4,S,0,81,ARAKEN,,,,
1093,4,S,0,83,HERMOGENES,,,,
1093,83,S,0,84,Branislav SEKULIC,,,,
1093,4,S,0,85,ITALIA,,,,
1093,83,S,0,86,Ljubisa STEFANOVIC,,,,
1093,4,S,0,87,FERNANDO GIUDICELLI,,,,
1093,83,N,0,88,Dragan TOSIC,,,,
1093,4,N,0,89,CARVALHO LEITE,,,,
1093,83,N,0,90,Milan STOJANOVIC,,,,
1093,4,N,0,91,BENEDICTO,,,,
1093,83,N,0,92,Teofilo SPASOJEVIC,,,,
1093,4,N,0,93,OSCARINO,,,,
1093,83,N,0,94,Branislav HRNJICEK,,,,
1093,4,N,0,95,BENVENUTTO,,,,
1093,83,N,0,96,Vlastimir PETKOVIC,,,,
1093,4,N,0,97,DOCA,,,,
1093,83,N,0,98,Dragutin NAJDANOVIC,,,,
1093,4,N,0,99,PAMPLONA,,,,
1093,4,N,0,100,FORTES,,,,
1093,4,N,0,101,MANOELZINHO,,,,
1093,4,N,0,102,IVAN MARIZ,,,,
1093,4,N,0,103,MODERATO,,,,
1093,4,N,0,104,VELLOSO,,,,
1093,4,N,0,105,ZE LUIS,,,,
1093,4,N,0,106,RUSSINHO,,,,
1098,70,S,0,107,Ion LAPUSNEANU,,GK,,
1098,62,S,0,108,Juan VALDIVIESO,,GK,,
1098,70,S,0,109,Ladislau RAFFINSKY,,,,
1098,62,S,0,110,Alejandro VILLANUEVA,,,,
1098,70,S,0,111,Rudolf BUERGER,,,,
1098,62,S,0,112,Julio LORES,,,,
1098,70,S,0,115,Alfred EISENBEISSER,,,,
1098,62,S,0,116,Domingo GARCIA,,,,
1098,62,S,0,118,Jose Maria LAVALLE,,,,
1098,62,S,0,120,Mario DE LAS CASAS,,,,
1098,70,S,0,121,Adalbert STEINER,,,,
1098,62,S,0,122,Alberto DENEGRI,,,,
1098,70,S,0,123,Emerich VOGL,,C,,
1098,62,S,0,124,Demetrio NEYRA,,,,
1098,70,S,0,125,Rudolf WETZER,,,,
1098,62,S,0,126,Alberto SORIA,,,,
1098,70,S,0,127,Stefan BARBU,,,,
1098,70,N,0,129,Iosif CZAKO,,,,
1098,62,N,0,130,Jorge PARDON,,,,
1098,70,N,0,131,Ilile SUBASEANU,,,,
1098,62,N,0,132,Jose FLORES,,,,
1098,70,N,0,133,Samuel ZAUBER,,,,
1098,62,N,0,134,Antonio MAQUILON,,,,
1098,70,N,0,135,Corneliu ROBE,,,,
1098,62,N,0,136,Lizardo NUE RODRIGUEZ,,,,
1098,62,N,0,137,Julio QUINTANA,,,,
1098,62,N,0,138,Arturo FERNANDEZ,,,,
1098,62,N,0,139,Pablo PACHECO,,,,
1098,62,N,0,140,Carlos CILLONIZ,,,,
1098,62,N,0,141,Jorge GONGORA,,,,
1098,62,N,0,142,Jorge SARMIENTO,,,,
1098,62,N,0,143,Juan Alfonso VALLE,,,,
1098,62,N,0,144,Eduardo ASTENGO,,,,
1085,11,S,0,145,Angel BOSSIO,,GK,,
1085,3,S,0,1,Alex THEPOT,,GK,,
1085,11,S,0,146,Francisco VARALLO,,,,
1085,3,S,0,13,Alex VILLAPLANE,,C,,
1085,11,S,0,147,Pedro SUAREZ,,,,
1085,3,S,0,15,Lucien LAURENT,,,,
1085,11,S,0,148,Jose DELLA TORRE,,,,
1085,3,S,0,17,Marcel CAPELLE,,,,
1085,11,S,0,149,Juan EVARISTO,,,,
1085,3,S,0,19,Augustin CHANTREL,,,,
1085,11,S,0,150,Mario EVARISTO,,,,
1085,3,S,0,21,Edmond DELFOUR,,,,
1085,11,S,0,151,Manuel FERREIRA,,C,,
1085,3,S,0,3,Marcel LANGILLER,,,,
1085,11,S,0,152,Roberto CERRO,,,,
1085,3,S,0,5,Ernest LIBERATI,,,,
1085,11,S,0,153,Ramon MUTTIS,,,,
1085,3,S,0,7,Andre MASCHINOT,,,,
1085,3,S,0,9,Etienne MATTLER,,,,
1085,11,S,0,155,Natalio PERINETTI,,,,
1085,3,S,0,11,Marcel PINEL,,,,
1085,11,N,0,156,Alejandro SCOPELLI,,,,
1085,3,N,0,23,Celestin DELMER,,,,
1085,11,N,0,157,Carlos SPADARO,,,,
1085,3,N,0,25,Andre TASSIN,,,,
1085,11,N,0,158,Carlos PEUCELLE,https://upload.wikimedia.org/wikipedia/commons/7/77/Peucelle_1929.jpg,,,
1085,3,N,0,27,Nouma ANDOIRE,,,,
1085,11,N,0,159,Rodolfo ORLANDINI,,,,
1085,3,N,0,29,Jean LAURENT,,,,
1085,11,N,0,160,Fernando PATERNOSTER,,,,
1085,3,N,0,31,Emile VEINANTE,,,,
1085,11,N,0,161,Adolfo ZUMELZU,,,,
1085,11,N,0,162,Guillermo STABILE,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Stabile_hurac_1926.jpg/300px-Stabile_hurac_1926.jpg,,,
1085,11,N,0,163,Edmundo PIAGGIO,,,,
1085,11,N,0,164,Atilio DEMARIA,,,,
1085,11,N,0,165,Juan BOTASSO,,,,
1085,11,N,0,166,Alberto CHIVIDINI,,,,
1095,7,S,0,167,Roberto CORTES,,GK,,
1095,9,S,0,24,Isidoro SOTA,,GK,,
1095,7,S,0,168,Victor MORALES,,,,
1095,9,S,0,22,Luis PEREZ,,,,
1095,7,S,0,169,Tomas OJEDA,,,,
1095,9,S,0,12,Felipe ROSAS,,,,
1095,7,S,0,170,Ulises POIRIER,,,,
1095,7,S,0,171,Guillermo SAAVEDRA,,,,
1095,9,S,0,16,Jose RUIZ,,,,
1095,7,S,0,172,Carlos SCHNEBERGER,,C,,
1095,9,S,0,18,Alfredo SANCHEZ,,,,
1095,7,S,0,173,Guillermo SUBIABRE,,,,
1095,9,S,0,4,Juan CARRENO,,,,
1095,7,S,0,174,Arturo TORRES,,,,
1095,9,S,0,32,Roberto GAYON,,,,
1095,9,S,0,6,Rafael GARZA,,C,,
1095,7,S,0,176,Eberardo VILLALOBOS,,,,
1095,9,S,0,8,Hilario LOPEZ,,,,
1095,7,S,0,177,Humberto ELGUETA,,,,
1095,9,S,0,20,Efrain AMEZCUA,,,,
1095,7,N,0,178,Guillermo RIVEROS,,,,
1095,9,N,0,2,Oscar BONFIGLIO,,,,
1095,7,N,0,179,Arturo CODDOU,,,,
1095,9,N,0,10,Dionisio MEJIA,,,,
1095,7,N,0,180,Horacio MUNOZ,,,,
1095,9,N,0,28,Felipe OLIVARES,,,,
1095,7,N,0,181,Cesar ESPINOZA,,,,
1095,9,N,0,30,Raimundo RODRIGUEZ,,,,
1095,7,N,0,182,Casimiro TORRES,,,,
1095,9,N,0,33,Francisco GARZA GUTIERREZ,,,,
1095,7,N,0,183,Juan AGUILERA,,,,
1095,9,N,0,26,Jesus CASTRO,,,,
1095,7,N,0,184,Guillermo ARELLANO,,,,
1095,7,N,0,185,Ernesto CHAPARRO,,,,
1092,83,S,0,66,Milovan JAKSIC,,GK,,
1092,23,S,0,186,Jesus BERMUDEZ,,GK,,
1092,23,S,0,187,Jose BUSTAMANTE,,,,
1092,83,S,0,70,Dragan MIHAJLOVIC,,,,
1092,23,S,0,188,Casiano CHAVARRIA,,,,
1092,83,S,0,98,Dragutin NAJDANOVIC,,,,
1092,23,S,0,189,Segundo DURANDAL,,,,
1092,83,S,0,86,Ljubisa STEFANOVIC,,,,
1092,23,S,0,190,Rene FERNANDEZ,,,,
1092,23,S,0,191,Gumercindo GOMEZ,,,,
1092,83,S,0,82,Aleksandar TIRNANIC,,,,
1092,23,S,0,192,Diogenes LARA,,,,
1092,83,S,0,72,Milorad ARSENIJEVIC,,,,
1092,23,S,0,193,Rafael MENDEZ,,C,,
1092,23,S,0,194,Jorge BALDERRAMA,,,,
1092,83,S,0,76,Momcilo DJOKIC,,,,
1092,23,S,0,195,Mario ALBORTA,,,,
1092,83,S,0,78,Milutin IVKOVIC,,C,,
1092,23,S,0,196,Jorge ARGOTE,,,,
1092,83,N,0,90,Milan STOJANOVIC,,,,
1092,23,N,0,197,Miguel BRITO,,,,
1092,83,N,0,92,Teofilo SPASOJEVIC,,,,
1092,23,N,0,198,Jose NOYA,,,,
1092,83,N,0,94,Branislav HRNJICEK,,,,
1092,23,N,0,199,Miguel MURILLO,,,,
1092,83,N,0,96,Vlastimir PETKOVIC,,,,
1092,23,N,0,200,Luis REYES PENARANDA,,,,
1092,83,N,0,88,Dragan TOSIC,,,,
1092,23,N,0,201,Eduardo REYES ORTIZ,,,,
1092,83,N,0,84,Branislav SEKULIC,,,,
1092,23,N,0,202,Renato SAINZ,,,,
1097,13,S,0,34,Jimmy DOUGLAS,,GK,,
1097,61,S,0,203,Modesto DENIS,,GK,,
1097,13,S,0,36,Tom FLORIE,,C,,
1097,61,S,0,204,Eusebio DIAZ,,,,
1097,13,S,0,38,Jimmy GALLAGHER,,,,
1097,61,S,0,205,Diogenes DOMINGUEZ,,,,
1097,13,S,0,40,Billy GONSALVES,,,,
1097,61,S,0,206,Romildo ETCHEVERRY,,,,
1097,13,S,0,42,Bart McGHEE,,,,
1097,61,S,0,207,Delfin BENITEZ CACERES,,,,
1097,13,S,0,44,George MOORHOUSE,,,,
1097,61,S,0,208,Aurelio GONZALEZ,,,,
1097,61,S,0,209,Jose Leon MIRACCA,,,,
1097,13,S,0,48,Ralph TRACY,,,,
1097,61,S,0,210,Lino NESSI,,,,
1097,13,S,0,50,Alexander WOOD,,,,
1097,61,S,0,211,Quiterio OLMEDO,,,,
1097,13,S,0,52,Andrew AULD,,,,
1097,61,S,0,212,Luis VARGAS PENA,,C,,
1097,13,S,0,54,Jim BROWN,,,,
1097,61,S,0,213,Francisco AGUIRRE,,,,
1097,13,N,0,56,Frank VAUGHN,,,,
1097,61,N,0,214,Santiago BENITEZ,,,,
1097,13,N,0,58,Mike BOOKIE,,,,
1097,61,N,0,215,Gerardo ROMERO,,,,
1097,13,N,0,60,Jim GENTLE,,,,
1097,61,N,0,216,Eustaquio CHAMORRO,,,,
1097,13,N,0,62,Phil SLONE,,,,
1097,61,N,0,217,Diego FLORENTIN,,,,
1097,13,N,0,64,Arnie OLIVER,,,,
1097,61,N,0,218,Bernabe RIVERA,,,,
1097,61,N,0,219,Jacinto VILLALBA,,,,
1097,61,N,0,220,Amadeo ORTEGA,,,,
1097,61,N,0,221,Cayetano CARRERAS SAGUEIR,,,,
1097,61,N,0,222,Pedro BENITEZ,,,,
1097,61,N,0,223,Salvador FLORES,,,,
1097,61,N,0,224,Tranquilino GARCETE,,,,
1099,1,S,0,225,Enrique BALLESTRERO,,GK,,
1099,62,S,0,130,Jorge PARDON,,GK,,
1099,62,S,0,128,Luis SOUZA,,,,
1099,1,S,0,227,Pedro CEA,https://www.futebolnaveia.com.br/wp-content/uploads/2020/07/AC_Fiorentina_-_1930s_-_Pedro_Petrone.jpg,,,
1099,62,S,0,144,Eduardo ASTENGO,,,,
1099,1,S,0,228,Lorenzo FERNANDEZ,,,,
1099,62,S,0,120,Mario DE LAS CASAS,,,,
1099,1,S,0,229,Alvaro GESTIDO,,,,
1099,62,S,0,122,Alberto DENEGRI,,,,
1099,1,S,0,230,Victoriano IRIARTE,,,,
1099,62,S,0,114,Placido GALINDO,,,,
1099,1,S,0,231,Jose ANDRADE,,,,
1099,62,S,0,118,Jose Maria LAVALLE,,,,
1099,1,S,0,232,Pedro PETRONE,,,,
1099,62,S,0,134,Antonio MAQUILON,,C,,
1099,1,S,0,233,Domingo TEJERA,,,,
1099,62,S,0,124,Demetrio NEYRA,,,,
1099,1,S,0,234,Santos URDINARAN,,,,
1099,62,S,0,110,Alejandro VILLANUEVA,,,,
1099,1,S,0,235,Jose NASAZZI,,C,,
1099,62,S,0,112,Julio LORES,,,,
1099,1,N,0,236,Juan Carlos CALVO,,,,
1099,62,N,0,136,Lizardo NUE RODRIGUEZ,,,,
1099,1,N,0,237,Miguel CAPPUCCINI,,,,
1099,62,N,0,137,Julio QUINTANA,,,,
1099,1,N,0,238,Conduelo PIRIZ,,,,
1099,62,N,0,138,Arturo FERNANDEZ,,,,
1099,1,N,0,239,Angel MELOGNO,,,,
1099,62,N,0,139,Pablo PACHECO,,,,
1099,1,N,0,240,Emilio RECOBA,,,,
1099,62,N,0,140,Carlos CILLONIZ,,,,
1099,1,N,0,241,Carlos RIOLFO,,,,
1099,62,N,0,141,Jorge GONGORA,,,,
1099,1,N,0,242,Zoilo SALDOMBIDE,,,,
1099,62,N,0,142,Jorge SARMIENTO,,,,
1099,1,N,0,243,Hector SCARONE,,,,
1099,62,N,0,143,Juan Alfonso VALLE,,,,
1099,1,N,0,244,Juan ANSELMO,https://auf.org.uy/imagenes/img_contenido/seleccion_jugador/a/juan_anselmo_.jpg,,,
1099,62,N,0,116,Domingo GARCIA,,,,
1099,1,N,0,245,Ernesto MASCHERONI,,,,
1099,62,N,0,132,Jose FLORES,,,,
1099,1,N,0,246,Pablo DORADO,,,,
1099,62,N,0,108,Juan VALDIVIESO,,,,
1099,62,N,0,126,Alberto SORIA,,,,
1094,7,S,0,167,Roberto CORTES,,GK,,
1094,3,S,0,1,Alex THEPOT,,GK,,
1094,7,S,0,178,Guillermo RIVEROS,,,,
1094,3,S,0,31,Emile VEINANTE,,,,
1094,7,S,0,171,Guillermo SAAVEDRA,,,,
1094,3,S,0,13,Alex VILLAPLANE,,C,,
1094,7,S,0,172,Carlos SCHNEBERGER,,C,,
1094,3,S,0,9,Etienne MATTLER,,,,
1094,3,S,0,11,Marcel PINEL,,,,
1094,7,S,0,174,Arturo TORRES,,,,
1094,3,S,0,17,Marcel CAPELLE,,,,
1094,7,S,0,182,Casimiro TORRES,,,,
1094,3,S,0,19,Augustin CHANTREL,,,,
1094,7,S,0,175,Carlos VIDAL,,,,
1094,3,S,0,21,Edmond DELFOUR,,,,
1094,7,S,0,176,Eberardo VILLALOBOS,,,,
1094,3,S,0,23,Celestin DELMER,,,,
1094,7,S,0,169,Tomas OJEDA,,,,
1094,3,S,0,3,Marcel LANGILLER,,,,
1094,7,S,0,185,Ernesto CHAPARRO,,,,
1094,3,S,0,5,Ernest LIBERATI,,,,
1094,7,N,0,170,Ulises POIRIER,,,,
1094,3,N,0,7,Andre MASCHINOT,,,,
1094,7,N,0,177,Humberto ELGUETA,,,,
1094,3,N,0,25,Andre TASSIN,,,,
1094,7,N,0,179,Arturo CODDOU,,,,
1094,3,N,0,27,Nouma ANDOIRE,,,,
1094,7,N,0,180,Horacio MUNOZ,,,,
1094,3,N,0,29,Jean LAURENT,,,,
1094,7,N,0,181,Cesar ESPINOZA,,,,
1094,3,N,0,15,Lucien LAURENT,,,,
1094,7,N,0,168,Victor MORALES,,,,
1094,7,N,0,183,Juan AGUILERA,,,,
1094,7,N,0,184,Guillermo ARELLANO,,,,
1086,11,S,0,145,Angel BOSSIO,,GKC,,
1086,9,S,0,2,Oscar BONFIGLIO,,GK,,
1086,11,S,0,164,Atilio DEMARIA,,,,
1086,9,S,0,4,Juan CARRENO,,,,
1086,11,S,0,166,Alberto CHIVIDINI,,,,
1086,9,S,0,33,Francisco GARZA GUTIERREZ,,,,
1086,11,S,0,148,Jose DELLA TORRE,,,,
1086,9,S,0,6,Rafael GARZA,,C,,
1086,11,S,0,159,Rodolfo ORLANDINI,,,,
1086,9,S,0,8,Hilario LOPEZ,,,,
1086,11,S,0,160,Fernando PATERNOSTER,,,,
1086,9,S,0,28,Felipe OLIVARES,,,,
1086,9,S,0,30,Raimundo RODRIGUEZ,,,,
1086,9,S,0,12,Felipe ROSAS,,,,
1086,11,S,0,157,Carlos SPADARO,,,,
1086,11,S,0,158,Carlos PEUCELLE,https://upload.wikimedia.org/wikipedia/commons/7/77/Peucelle_1929.jpg,,,
1086,9,S,0,18,Alfredo SANCHEZ,,,,
1086,11,N,0,147,Pedro SUAREZ,,,,
1086,9,N,0,24,Isidoro SOTA,,,,
1086,11,N,0,163,Edmundo PIAGGIO,,,,
1086,9,N,0,26,Jesus CASTRO,,,,
1086,11,N,0,154,Luis MONTI,https://upload.wikimedia.org/wikipedia/commons/c/c7/FBC_Juventus_-_1930s_-_Luis_Monti.jpg,,,
1086,9,N,0,22,Luis PEREZ,,,,
1086,11,N,0,155,Natalio PERINETTI,,,,
1086,9,N,0,16,Jose RUIZ,,,,
1086,11,N,0,156,Alejandro SCOPELLI,,,,
1086,9,N,0,10,Dionisio MEJIA,,,,
1086,11,N,0,149,Juan EVARISTO,,,,
1086,9,N,0,20,Efrain AMEZCUA,,,,
1086,11,N,0,150,Mario EVARISTO,,,,
1086,11,N,0,151,Manuel FERREIRA,,,,
1086,11,N,0,152,Roberto CERRO,,,,
1086,11,N,0,153,Ramon MUTTIS,,,,
1086,11,N,0,165,Juan BOTASSO,,,,
1091,4,S,0,104,VELLOSO,,GK,,
1091,23,S,0,186,Jesus BERMUDEZ,,GK,,
1091,4,S,0,105,ZE LUIS,,,,
1091,23,S,0,187,Jose BUSTAMANTE,,,,
1091,4,S,0,106,RUSSINHO,,,,
1091,23,S,0,188,Casiano CHAVARRIA,,,,
1091,23,S,0,189,Segundo DURANDAL,,,,
1091,23,S,0,190,Rene FERNANDEZ,,,,
1091,4,S,0,83,HERMOGENES,,,,
1091,23,S,0,195,Mario ALBORTA,,,,
1091,4,S,0,85,ITALIA,,,,
1091,23,S,0,192,Diogenes LARA,,,,
1091,4,S,0,87,FERNANDO GIUDICELLI,,,,
1091,23,S,0,193,Rafael MENDEZ,,C,,
1091,4,S,0,89,CARVALHO LEITE,,,,
1091,23,S,0,201,Eduardo REYES ORTIZ,,,,
1091,4,S,0,91,BENEDICTO,,,,
1091,23,S,0,202,Renato SAINZ,,,,
1091,4,S,0,73,FAUSTO,,,,
1091,23,S,0,194,Jorge BALDERRAMA,,,,
1091,4,N,0,67,JOEL,,,,
1091,23,N,0,197,Miguel BRITO,,,,
1091,4,N,0,69,TEOPHILO,,,,
1091,23,N,0,198,Jose NOYA,,,,
1091,4,N,0,71,POLY,,,,
1091,23,N,0,199,Miguel MURILLO,,,,
1091,4,N,0,93,OSCARINO,,,,
1091,23,N,0,200,Luis REYES PENARANDA,,,,
1091,4,N,0,77,NILO,,,,
1091,23,N,0,196,Jorge ARGOTE,,,,
1091,4,N,0,79,BRILHANTE,,,,
1091,23,N,0,191,Gumercindo GOMEZ,,,,
1091,4,N,0,81,ARAKEN,,,,
1091,4,N,0,95,BENVENUTTO,,,,
1091,4,N,0,97,DOCA,,,,
1091,4,N,0,99,PAMPLONA,,,,
1091,4,N,0,100,FORTES,,,,
1091,4,N,0,101,MANOELZINHO,,,,
1091,4,N,0,102,IVAN MARIZ,,,,
1089,61,S,0,222,Pedro BENITEZ,,GK,,
1089,22,S,0,35,Arnold BADJOU,,GK,,
1089,61,S,0,214,Santiago BENITEZ,,,,
1089,22,S,0,49,Fernand ADAMS,,,,
1089,61,S,0,207,Delfin BENITEZ CACERES,,,,
1089,22,S,0,51,Louis VERSYP,,,,
1089,61,S,0,204,Eusebio DIAZ,,,,
1089,22,S,0,55,Pierre BRAINE,,C,,
1089,61,S,0,223,Salvador FLORES,,,,
1089,22,S,0,63,Henri DE DEKEN,,,,
1089,61,S,0,224,Tranquilino GARCETE,,,,
1089,22,S,0,65,Gerard DELBEKE,,,,
1089,61,S,0,208,Aurelio GONZALEZ,,,,
1089,22,S,0,39,Jan DIDDENS,,,,
1089,61,S,0,210,Lino NESSI,,,,
1089,22,S,0,41,Auguste HELLEMANS,,,,
1089,61,S,0,211,Quiterio OLMEDO,,,,
1089,22,S,0,43,Nikolaas HOYDONCKX,,,,
1089,22,S,0,45,Jacques MOESCHAL,,,,
1089,61,S,0,215,Gerardo ROMERO,,,,
1089,22,S,0,47,Theodore NOUWENS,,,,
1089,61,N,0,216,Eustaquio CHAMORRO,,,,
1089,22,N,0,61,Andre SAEYS,,,,
1089,61,N,0,217,Diego FLORENTIN,,,,
1089,22,N,0,57,Alexis CHANTRAINE,,,,
1089,61,N,0,218,Bernabe RIVERA,,,,
1089,22,N,0,59,Jean DE BIE,,,,
1089,61,N,0,219,Jacinto VILLALBA,,,,
1089,22,N,0,53,Bernard VOORHOOF,,,,
1089,61,N,0,220,Amadeo ORTEGA,,,,
1089,22,N,0,37,Jean DE CLERQ,,,,
1089,61,N,0,221,Cayetano CARRERAS SAGUEIR,,,,
1089,61,N,0,209,Jose Leon MIRACCA,,,,
1089,61,N,0,205,Diogenes DOMINGUEZ,,,,
1089,61,N,0,206,Romildo ETCHEVERRY,,,,
1089,61,N,0,203,Modesto DENIS,,,,
1089,61,N,0,213,Francisco AGUIRRE,,,,
1100,1,S,0,225,Enrique BALLESTRERO,,GK,,
1100,70,S,0,107,Ion LAPUSNEANU,,GK,,
1100,1,S,0,231,Jose ANDRADE,,,,
1100,70,S,0,109,Ladislau RAFFINSKY,,,,
1100,70,S,0,135,Corneliu ROBE,,,,
1100,70,S,0,111,Rudolf BUERGER,,,,
1100,70,S,0,113,Adalbert DESU,,,,
1100,1,S,0,228,Lorenzo FERNANDEZ,,,,
1100,70,S,0,115,Alfred EISENBEISSER,,,,
1100,1,S,0,229,Alvaro GESTIDO,,,,
1100,70,S,0,117,Nicolae KOVACS,,,,
1100,1,S,0,230,Victoriano IRIARTE,,,,
1100,70,S,0,123,Emerich VOGL,,C,,
1100,1,S,0,245,Ernesto MASCHERONI,,,,
1100,70,S,0,125,Rudolf WETZER,,,,
1100,70,S,0,127,Stefan BARBU,,,,
1100,1,S,0,235,Jose NASAZZI,,C,,
1100,70,S,0,129,Iosif CZAKO,,,,
1100,1,N,0,233,Domingo TEJERA,,,,
1100,70,N,0,131,Ilile SUBASEANU,,,,
1100,1,N,0,234,Santos URDINARAN,,,,
1100,70,N,0,133,Samuel ZAUBER,,,,
1100,1,N,0,236,Juan Carlos CALVO,,,,
1100,70,N,0,119,Constantin STANCIU,,,,
1100,1,N,0,237,Miguel CAPPUCCINI,,,,
1100,70,N,0,121,Adalbert STEINER,,,,
1100,1,N,0,238,Conduelo PIRIZ,,,,
1100,1,N,0,239,Angel MELOGNO,,,,
1100,1,N,0,240,Emilio RECOBA,,,,
1100,1,N,0,241,Carlos RIOLFO,,,,
1100,1,N,0,242,Zoilo SALDOMBIDE,,,,
1100,1,N,0,232,Pedro PETRONE,,,,
1100,1,N,0,226,Hector CASTRO,,,,
1084,11,S,0,145,Angel BOSSIO,,GK,,
1084,7,S,0,167,Roberto CORTES,,GK,,
1084,11,S,0,146,Francisco VARALLO,,,,
1084,7,S,0,168,Victor MORALES,,,,
1084,11,S,0,148,Jose DELLA TORRE,,,,
1084,7,S,0,171,Guillermo SAAVEDRA,,,,
1084,11,S,0,149,Juan EVARISTO,,,,
1084,7,S,0,174,Arturo TORRES,,,,
1084,11,S,0,151,Manuel FERREIRA,,C,,
1084,7,S,0,182,Casimiro TORRES,,,,
1084,11,S,0,159,Rodolfo ORLANDINI,,,,
1084,7,S,0,175,Carlos VIDAL,,,,
1084,11,S,0,160,Fernando PATERNOSTER,,,,
1084,7,S,0,176,Eberardo VILLALOBOS,,,,
1084,11,S,0,154,Luis MONTI,https://upload.wikimedia.org/wikipedia/commons/c/c7/FBC_Juventus_-_1930s_-_Luis_Monti.jpg,,,
1084,7,S,0,183,Juan AGUILERA,,,,
1084,11,S,0,158,Carlos PEUCELLE,https://upload.wikimedia.org/wikipedia/commons/7/77/Peucelle_1929.jpg,,,
1084,7,S,0,184,Guillermo ARELLANO,,,,
1084,7,S,0,185,Ernesto CHAPARRO,,,,
1084,11,N,0,163,Edmundo PIAGGIO,,,,
1084,7,N,0,177,Humberto ELGUETA,,,,
1084,11,N,0,155,Natalio PERINETTI,,,,
1084,7,N,0,178,Guillermo RIVEROS,,,,
1084,11,N,0,156,Alejandro SCOPELLI,,,,
1084,7,N,0,179,Arturo CODDOU,,,,
1084,11,N,0,157,Carlos SPADARO,,,,
1084,7,N,0,180,Horacio MUNOZ,,,,
1084,11,N,0,147,Pedro SUAREZ,,,,
1084,7,N,0,181,Cesar ESPINOZA,,,,
1084,11,N,0,161,Adolfo ZUMELZU,,,,
